level,SP,MaxSPClass0,MaxSPClass1,MaxSPClass2
7799,17535,0,0,0
7800,17537,0,0,0
7801,17537,0,0,0
7802,17540,0,0,0
7803,17543,0,0,0
7804,17546,0,0,0
7805,17549,0,0,0
7806,17552,0,0,0
7807,17555,0,0,0
7808,17558,0,0,0
7809,17561,0,0,0
7810,17564,0,0,0
7811,17567,0,0,0
7812,17570,0,0,0
7813,17573,0,0,0
7814,17576,0,0,0
7815,17579,0,0,0
7816,17582,0,0,0
7817,17585,0,0,0
7818,17588,0,0,0
7819,17591,0,0,0
7820,17594,0,0,0
7821,17597,0,0,0
7822,17600,0,0,0
7823,17603,0,0,0
7824,17606,0,0,0
7825,17609,0,0,0
7826,17612,0,0,0
7827,17615,0,0,0
7828,17618,0,0,0
7829,17621,0,0,0
7830,17624,0,0,0
7831,17627,0,0,0
7832,17630,0,0,0
7833,17633,0,0,0
7834,17636,0,0,0
7835,17639,0,0,0
7836,17642,0,0,0
7837,17645,0,0,0
7838,17648,0,0,0
7839,17651,0,0,0
7840,17654,0,0,0
7841,17657,0,0,0
7842,17660,0,0,0
7843,17663,0,0,0
7844,17666,0,0,0
7845,17669,0,0,0
7846,17672,0,0,0
7847,17675,0,0,0
7848,17678,0,0,0
7849,17681,0,0,0
7850,17684,0,0,0
7851,17686,0,0,0
7852,17688,0,0,0
7853,17690,0,0,0
7854,17692,0,0,0
7855,17694,0,0,0
7856,17696,0,0,0
7857,17698,0,0,0
7858,17700,0,0,0
7859,17702,0,0,0
7860,17704,0,0,0
7861,17706,0,0,0
7862,17708,0,0,0
7863,17710,0,0,0
7864,17712,0,0,0
7865,17714,0,0,0
7866,17716,0,0,0
7867,17718,0,0,0
7868,17720,0,0,0
7869,17722,0,0,0
7870,17724,0,0,0
7871,17726,0,0,0
7872,17728,0,0,0
7873,17730,0,0,0
7874,17732,0,0,0
7875,17734,0,0,0
7876,17736,0,0,0
7877,17738,0,0,0
7878,17740,0,0,0
7879,17742,0,0,0
7880,17744,0,0,0
7881,17746,0,0,0
7882,17748,0,0,0
7883,17750,0,0,0
7884,17752,0,0,0
7885,17754,0,0,0
7886,17756,0,0,0
7887,17758,0,0,0
7888,17760,0,0,0
7889,17762,0,0,0
7890,17764,0,0,0
7891,17766,0,0,0
7892,17768,0,0,0
7893,17770,0,0,0
7894,17772,0,0,0
7895,17774,0,0,0
7896,17776,0,0,0
7897,17778,0,0,0
7898,17780,0,0,0
7899,17782,0,0,0
7900,17784,0,0,0
7901,17784,0,0,0
7902,17787,0,0,0
7903,17790,0,0,0
7904,17793,0,0,0
7905,17796,0,0,0
7906,17799,0,0,0
7907,17802,0,0,0
7908,17805,0,0,0
7909,17808,0,0,0
7910,17811,0,0,0
7911,17814,0,0,0
7912,17817,0,0,0
7913,17820,0,0,0
7914,17823,0,0,0
7915,17826,0,0,0
7916,17829,0,0,0
7917,17832,0,0,0
7918,17835,0,0,0
7919,17838,0,0,0
7920,17841,0,0,0
7921,17844,0,0,0
7922,17847,0,0,0
7923,17850,0,0,0
7924,17853,0,0,0
7925,17856,0,0,0
7926,17859,0,0,0
7927,17862,0,0,0
7928,17865,0,0,0
7929,17868,0,0,0
7930,17871,0,0,0
7931,17874,0,0,0
7932,17877,0,0,0
7933,17880,0,0,0
7934,17883,0,0,0
7935,17886,0,0,0
7936,17889,0,0,0
7937,17892,0,0,0
7938,17895,0,0,0
7939,17898,0,0,0
7940,17901,0,0,0
7941,17904,0,0,0
7942,17907,0,0,0
7943,17910,0,0,0
7944,17913,0,0,0
7945,17916,0,0,0
7946,17919,0,0,0
7947,17922,0,0,0
7948,17925,0,0,0
7949,17928,0,0,0
7950,17931,0,0,0
7951,17933,0,0,0
7952,17935,0,0,0
7953,17937,0,0,0
7954,17939,0,0,0
7955,17941,0,0,0
7956,17943,0,0,0
7957,17945,0,0,0
7958,17947,0,0,0
7959,17949,0,0,0
7960,17951,0,0,0
7961,17953,0,0,0
7962,17955,0,0,0
7963,17957,0,0,0
7964,17959,0,0,0
7965,17961,0,0,0
7966,17963,0,0,0
7967,17965,0,0,0
7968,17967,0,0,0
7969,17969,0,0,0
7970,17971,0,0,0
7971,17973,0,0,0
7972,17975,0,0,0
7973,17977,0,0,0
7974,17979,0,0,0
7975,17981,0,0,0
7976,17983,0,0,0
7977,17985,0,0,0
7978,17987,0,0,0
7979,17989,0,0,0
7980,17991,0,0,0
7981,17993,0,0,0
7982,17995,0,0,0
7983,17997,0,0,0
7984,17999,0,0,0
7985,18001,0,0,0
7986,18003,0,0,0
7987,18005,0,0,0
7988,18007,0,0,0
7989,18009,0,0,0
7990,18011,0,0,0
7991,18013,0,0,0
7992,18015,0,0,0
7993,18017,0,0,0
7994,18019,0,0,0
7995,18021,0,0,0
7996,18023,0,0,0
7997,18025,0,0,0
7998,18027,0,0,0
7999,18029,0,0,0
8000,18031,0,0,0
8001,18031,0,0,0
8002,18034,0,0,0
8003,18037,0,0,0
8004,18040,0,0,0
8005,18043,0,0,0
8006,18046,0,0,0
8007,18049,0,0,0
8008,18052,0,0,0
8009,18055,0,0,0
8010,18058,0,0,0
8011,18061,0,0,0
8012,18064,0,0,0
8013,18067,0,0,0
8014,18070,0,0,0
8015,18073,0,0,0
8016,18076,0,0,0
8017,18079,0,0,0
8018,18082,0,0,0
8019,18085,0,0,0
8020,18088,0,0,0
8021,18091,0,0,0
8022,18094,0,0,0
8023,18097,0,0,0
8024,18100,0,0,0
8025,18103,0,0,0
8026,18106,0,0,0
8027,18109,0,0,0
8028,18112,0,0,0
8029,18115,0,0,0
8030,18118,0,0,0
8031,18121,0,0,0
8032,18124,0,0,0
8033,18127,0,0,0
8034,18130,0,0,0
8035,18133,0,0,0
8036,18136,0,0,0
8037,18139,0,0,0
8038,18142,0,0,0
8039,18145,0,0,0
8040,18148,0,0,0
8041,18151,0,0,0
8042,18154,0,0,0
8043,18157,0,0,0
8044,18160,0,0,0
8045,18163,0,0,0
8046,18166,0,0,0
8047,18169,0,0,0
8048,18172,0,0,0
8049,18175,0,0,0
8050,18178,0,0,0
8051,18180,0,0,0
8052,18182,0,0,0
8053,18184,0,0,0
8054,18186,0,0,0
8055,18188,0,0,0
8056,18190,0,0,0
8057,18192,0,0,0
8058,18194,0,0,0
8059,18196,0,0,0
8060,18198,0,0,0
8061,18200,0,0,0
8062,18202,0,0,0
8063,18204,0,0,0
8064,18206,0,0,0
8065,18208,0,0,0
8066,18210,0,0,0
8067,18212,0,0,0
8068,18214,0,0,0
8069,18216,0,0,0
8070,18218,0,0,0
8071,18220,0,0,0
8072,18222,0,0,0
8073,18224,0,0,0
8074,18226,0,0,0
8075,18228,0,0,0
8076,18230,0,0,0
8077,18232,0,0,0
8078,18234,0,0,0
8079,18236,0,0,0
8080,18238,0,0,0
8081,18240,0,0,0
8082,18242,0,0,0
8083,18244,0,0,0
8084,18246,0,0,0
8085,18248,0,0,0
8086,18250,0,0,0
8087,18252,0,0,0
8088,18254,0,0,0
8089,18256,0,0,0
8090,18258,0,0,0
8091,18260,0,0,0
8092,18262,0,0,0
8093,18264,0,0,0
8094,18266,0,0,0
8095,18268,0,0,0
8096,18270,0,0,0
8097,18272,0,0,0
8098,18274,0,0,0
8099,18276,0,0,0
8100,18278,0,0,0
